"","AR","beta_catenin","Caspase8","Caspase9","EGF","EGFR","HSP27","IGF_1","IGF1_R","IL6","IL6R","Jak","MEK","mTOR","MYC","NFkB","p53","PI3K","Rac","RAS","RPS6","Stat3","TNFa","TNFR","AKT","Cell_cycle","ERK1_2","GSK3","IKK","JNK","p38"
"Ramos-2G6-4C10",0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0.333333333333333,0.5,0.5,0,1,0.333333333333333,0
"RCC10RGB",0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0.5,0,0.5,0.5,0.333333333333333,0
"RCM-1",1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0.666666666666667,0.666666666666667,1,0.5,0.5,0.333333333333333,0.5
"RD",1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0.5,1,0.5,0.5,0,0
"REH",0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0.5,0.5,0,0.5,0.333333333333333,0.5
"RERF-LC-MS",1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0.333333333333333,0.5,0.5,0.5,0,0
"RH-1",1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0.333333333333333,0.666666666666667,0.5,0,0.5,0.333333333333333,0
"RH-18",0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0.5,0.5,0,1,0.333333333333333,0
"RKO",0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0.5,0.5,0.5,1,0.333333333333333,0.5
"RL",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.666666666666667,0.5,0.5,0.5,1,0.333333333333333,0
"RMG-I",1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0.333333333333333,0.5,1,0,0,0
"RO82-W-1",1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.333333333333333,1,0.5,1,0.333333333333333,0.5
"RPMI-2650",1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.333333333333333,0
"RPMI-6666",0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0.5,0.5,0.5,0.5,0.333333333333333,0
"RPMI-7951",1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0.833333333333333,1,0.5,0.5,0.666666666666667,0
"RPMI-8226",1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0.333333333333333,0.666666666666667,0.5,0.5,0,0,0.5
"RPMI-8402",1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0.666666666666667,0.666666666666667,0.5,0.5,1,0.333333333333333,0.5
"RPMI-8866",0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0.333333333333333,0.5,1,0.5,0.666666666666667,0
"RS4-11",0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0.333333333333333,0.5,0,0.5,0.333333333333333,0
"RT-112",0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0.666666666666667,0.166666666666667,0.5,0.5,0.5,0.333333333333333,0.5
"RVH-421",1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.333333333333333,1,0.5,0.5,0,0.5
"RXF393",0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0.666666666666667,0.833333333333333,0,0,0,0,0
"S-117",1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0.666666666666667,1,0.5,0,0,0.5
"Saos-2",1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0.5,1,0.5,0.5,0.666666666666667,0.5
"SAS",1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0.5
"SBC-1",1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0.666666666666667,0.5,0.5,0,0.666666666666667,0
"SBC-5",0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0.333333333333333,1,1,1,0.333333333333333,0
"SCC-15",0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0.666666666666667,0.5,0.5,0,0,0
"SCC-25",0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0.666666666666667,1,0.5,0,0,0
"SCC-3",0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0.5,0.5,0.5,0.5,0,0.5
"SCC-4",1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0.833333333333333,0,0.5,0,1,1
"SCC-9",0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0.166666666666667,0.5,0.5,0,0,0.5
"SCH",1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0.666666666666667,0.333333333333333,0.5,1,0.5,0.333333333333333,0.5
"SF126",1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0.5,0.5,0.5,0.5,0,0
"SF268",0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0.833333333333333,1,0.5,0.5,0.666666666666667,0
"SF295",1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0.166666666666667,1,0.5,0.5,0.333333333333333,0
"SF539",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0.5,1,0.5,0.5,0.333333333333333,0.5
"SHP-77",1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0.666666666666667,0.333333333333333,0.5,0,1,0.333333333333333,0.5
"SiHa",1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0.666666666666667,0.666666666666667,1,0.5,0,0,0
"SIMA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.333333333333333,0.5,0.5,0.5,0.666666666666667,0
"SJRH30",1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0.5,0.5,1,0,0.333333333333333,0
"SJSA-1",1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0.5,0.5,0.5,0.5,0.333333333333333,0
"SK-CO-1",0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0.666666666666667,0.666666666666667,1,0.5,0,0,0.5
"SK-HEP-1",1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.666666666666667,1,0.5,0.5,0,0
"SK-LMS-1",1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0.5,0.5,0.5,0.5,0,0
"SK-LU-1",0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0.666666666666667,0.5,0.5,0,0.5,0,0
"SK-MEL-2",1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.333333333333333,0
"SK-MEL-24",1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0.166666666666667,0.5,1,0.5,0.333333333333333,0
"SK-MEL-28",1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0.5,1,0.5,0.5,0.333333333333333,0
"SK-MEL-3",1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.5,1,0.5,0.5,0,0
"SK-MEL-30",0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.666666666666667,1,0.5,0.5,0.333333333333333,0
"SK-MEL-5",0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0.166666666666667,0.5,0.5,0.5,0.333333333333333,0
"SK-MES-1",1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0.5,0.5,1,0.5,0.333333333333333,0
"SK-MG-1",1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0.666666666666667,0.5,0,0,0,0.5
"SK-MM-2",1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0.333333333333333,0.666666666666667,0.5,0,0.5,0,0
"SK-N-AS",1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0.833333333333333,0.5,0.5,0.5,0,0
"SK-N-DZ",1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0.833333333333333,0.5,1,0,0.333333333333333,0
"SK-N-FI",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0.666666666666667,0.833333333333333,1,0.5,0.5,0.666666666666667,0
"SK-NEP-1",1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.666666666666667,0.5,0,0.5,0.333333333333333,0.5
"SK-OV-3",1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0.166666666666667,1,0,0.5,0.666666666666667,0
"SK-UT-1",1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0.666666666666667,0.666666666666667,1,0.5,0.5,0,0
"SKG-IIIa",1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0.666666666666667,0.5,1,1,0,0.333333333333333,0
"SKM-1",1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0.666666666666667,0.5,0.5,1,0.333333333333333,0.5
"SN12C",0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.666666666666667,0.666666666666667,1,1,0.5,0,0
"SNG-M",1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.333333333333333,0
"SNU-387",1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0
"SNU-423",1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0
"SNU-449",1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0.5,0.5,0.5,0.5,0,0
"SNU-475",1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0.5,0.5,0.5,0,0,0
"SNU-C1",0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0.666666666666667,0.166666666666667,0.5,0.5,1,0,1
"SNU-C2B",1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.666666666666667,0.666666666666667,1,1,1,0.333333333333333,0.5
"SR",0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.666666666666667,0.5,0.5,0.5,0.5,0.666666666666667,0.5
"ST486",1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0.333333333333333,0.5,0.5,1,0.333333333333333,0
"SU-DHL-1",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0.333333333333333,0.5,1,0.5,0,0.5
"SUP-T1",1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0.5,0.5,0.5,1,0.333333333333333,0
"SW1088",1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0.5,1,0.5,0.5,0.333333333333333,0
"SW1116",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0.5
"SW13",1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0.333333333333333,0.5,1,1,0,0
"SW1417",0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.666666666666667,0.666666666666667,0.5,0.5,0,0,0.5
"SW1463",0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0.666666666666667,0.166666666666667,0.5,0.5,0.5,0.333333333333333,0.5
"SW1573",0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0.333333333333333,0.5,0.5,0,0.666666666666667,0
"SW1710",0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.666666666666667,0.5,1,0,0.5,0,0
"SW1783",1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0.5,1,0,0.5,0,0
"SW1990",1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0.333333333333333,0.5,0.5,0.5,0.333333333333333,0.5
"SW48",1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0.666666666666667,0.5,0.5,0.5,1,0.333333333333333,0
"SW620",0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0.333333333333333,0.5,0,0.5,0.333333333333333,0.5
"SW626",0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0.666666666666667,0.666666666666667,0.5,1,0.5,0.333333333333333,1
"SW684",1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0.666666666666667,1,0.5,1,0,0
"SW780",0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0.166666666666667,0.5,0.5,0.5,0.333333333333333,0.5
"SW837",0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0.833333333333333,1,0.5,0.5,0.666666666666667,0
"SW872",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0.666666666666667,0.5,0.5,0.5,0,0
"SW900",0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.833333333333333,0.5,0,0,0.333333333333333,0
"SW948",0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.666666666666667,0.333333333333333,0.5,1,0.5,0,0.5
"SW954",0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0.666666666666667,0.666666666666667,1,0,0.5,0.666666666666667,0
"SW962",1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.5,0.5,1,0,0.333333333333333,0
"SW982",1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.666666666666667,0.5,0.5,0.5,0,0
"T-24",0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0.333333333333333,0.5,0.5,0.5,0,0
"T47D",1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0.666666666666667,0.5,0.5,0.5,1,0.333333333333333,0.5
"T84",1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.666666666666667,0.5,1,0.5,0.5,0,0.5
"T98G",1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0.333333333333333,1,0.5,0.5,0,0
"TALL-1",0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0.333333333333333,0.5,1,0.5,0.333333333333333,0
"TC-YIK",0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0.666666666666667,0.333333333333333,1,0,0,0.666666666666667,0.5
"TCCSUP",1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.666666666666667,1,0.5,1,0.333333333333333,0
"TE-1",1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0.666666666666667,0.666666666666667,1,0.5,0,0.333333333333333,1
"TE-10",1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0.666666666666667,1,0.5,0,0,0.5
"TE-11",1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0.666666666666667,1,0.5,0,0.333333333333333,0
"TE-12",1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0.666666666666667,0.333333333333333,1,0,0.5,0.666666666666667,0
"TE-15",0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0.666666666666667,1,0.5,0.5,0.666666666666667,0.5
"TE-5",1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0.666666666666667,0.5,1,0,0.5,0.333333333333333,1
"TE-6",1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0.5,1,0.5,0.5,0.333333333333333,0.5
"TE-8",1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0.666666666666667,1,0.5,0,0.333333333333333,0
"TE-9",1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0.833333333333333,1,1,0,0.333333333333333,0
"TGBC11TKB",1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0.666666666666667,0.833333333333333,1,0.5,0.5,0.333333333333333,0.5
"TGBC1TKB",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.666666666666667,0.5,0.5,0.5,0,0,0.5
"TGBC24TKB",0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0.333333333333333,0.5,0.5,0.5,0.333333333333333,0
"TGW",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0.5,0.5,0,0,0.666666666666667,0
"TK10",0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0.666666666666667,0.5,0.5,0,0.5,0.333333333333333,0
"TT",1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.666666666666667,0.166666666666667,0.5,0.5,0.5,0.333333333333333,0.5
"TUR",1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0.666666666666667,0.5,0.5,0.5,0.5,0.333333333333333,0.5
"TYK-nu",0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0.5,0.5,0.5,0.5,0.333333333333333,0
"U-118-MG",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0.666666666666667,1,0.5,0,0,0
"U-2-OS",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.833333333333333,1,0.5,0,0.333333333333333,0
"U-266",1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0.666666666666667,1,0.5,0.5,0.333333333333333,0
"U-698-M",0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0.666666666666667,0.166666666666667,0.5,1,1,0.333333333333333,0
"U-87-MG",1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.666666666666667,0.5,1,0.5,0,0,0
"U031",1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0.333333333333333,1,0.5,0.5,0.666666666666667,0
"U251",1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0.666666666666667,1,0,0.5,0,0
"UACC-257",1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0.5,1,0.5,0.5,0,0
"UACC-62",1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0.333333333333333,1,0.5,0.5,0.333333333333333,0
"UACC-812",1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0.5,1,0.5,0.5,0.333333333333333,0
"UM-UC-3",1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0.666666666666667,0.5,0.5,1,0.333333333333333,0
"UMC-11",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.333333333333333,0.5
"VA-ES-BJ",1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0.666666666666667,0,0.5,0.5,0.5,0,0
"VM-CUB-1",0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0.833333333333333,0.5,0,0.5,0.666666666666667,0
"VMRC-RCZ",1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0.666666666666667,0.5,0.5,0.5,0.666666666666667,0
"WM-115",0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0.666666666666667,0.5,0.5,0.5,0,0
"WSU-NHL",0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0.666666666666667,0.5,0.5,1,0.333333333333333,0
"YAPC",1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0.666666666666667,0.833333333333333,0.5,0.5,0,0,0.5
"YH-13",1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0.5,1,0.5,0,0.333333333333333,0
"YKG-1",1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0.833333333333333,0.5,0.5,0,0.333333333333333,0
"ZR-75-30",1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0.666666666666667,0.5,1,0.5,0.5,0.666666666666667,0
